Salesperson,ProductClass,Year,Month,Invoice,QtyInvoiced,NetSalesValue,TargetSales,CustomerClass
SM-JW,DVG,2023,1,10000069,3.0,90.0,387911.0545,CTRD-SD
SM-JW,TEA,2023,1,10000070,12.0,396.0,3391.675,CTRD-SD
SM-SH,SERV,2023,1,10000071,1.0,240.0,277336.6064,CTRD-HRC
SM-JL,ACC,2023,1,10000072,35.0,1260.0,334839.4709,CTRD-SD
SM-CH,DVG,2023,1,10000073,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000073,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000073,3.0,144.0,13709.47273,CTRD-HRC
SM-SH,CM,2023,1,10000074,1.0,9200.0,121562.5,CTRD-HRC
SM-SC,ACC,2023,1,10000075,7.0,434.0,276849.2018,CTRD-KA
SM-SC,ACC,2023,1,10000076,2.0,80.0,276849.2018,CTRD-HRC
SM-SC,TEA,2023,1,10000076,3.0,537.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,1,10000076,2.0,358.0,33564.625,CTRD-HRC
SM-SC,DVG,2023,1,10000077,10.0,360.0,276849.2018,CTRD-KA
SM-CH,ACC,2023,1,10000078,1.0,44.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,1,10000078,3.0,537.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,1,10000078,1.0,179.0,15167.0,CTRD-HRC
SM-JL,DVG,2023,1,10000079,3.0,171.6,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000079,10.0,616.0,334839.4709,CTRD-SD
SM-SC,DVG,2023,1,10000080,30.0,1230.0,276849.2018,CTRD-KA
SM-SC,TEA,2023,1,10000080,24.0,864.0,33564.625,CTRD-KA
ECOM-GCR,DVG,2023,1,10000081,1.0,77.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,4.0,208.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,6.0,288.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,3.0,144.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,3.0,195.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,3.0,171.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,2.0,80.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,4.0,160.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,2.0,80.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,1.0,46.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,3.0,120.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,2.0,100.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,2.0,80.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000081,4.0,160.0,6315.718182,CTRD-ECOM
SM-SC,DVG,2023,1,10000082,3.0,156.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000082,15.0,576.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000082,15.0,684.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000082,12.0,624.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000082,12.0,528.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000082,12.0,780.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000083,2.0,80.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000083,2.0,80.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000083,1.0,48.0,276849.2018,CTRD-KA
ECOM-GCR,DVG,2023,1,10000084,3.0,120.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000084,3.0,120.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000084,3.0,120.0,6315.718182,CTRD-ECOM
SM-SC,DVG,2023,1,10000085,2.0,114.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000085,2.0,130.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000085,1.0,40.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000085,2.0,80.0,276849.2018,CTRD-KA
SM-SC,MILK,2023,1,10000086,48.0,336.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000086,2.0,72.0,276849.2018,CTRD-KA
SM-JL,TEA,2023,1,10000087,12.0,468.0,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000087,4.0,168.0,49211.125,CTRD-HRC
SM-SH,MILK,2023,1,10000088,720.0,3672.0,277336.6064,CTRD-HRC
SM-JW,TEA,2023,1,10000089,5.0,874.5,3391.675,CTRD-HRC
SM-JW,ACC,2023,1,10000089,5.0,360.0,387911.0545,CTRD-HRC
SM-JW,ACC,2023,1,10000089,5.0,225.0,387911.0545,CTRD-HRC
SM-SC,DVG,2023,1,10000090,3.0,184.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,124.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,136.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,115.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,165.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,129.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,96.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,158.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,5.0,160.0,276849.2018,CTRD-KA
SM-SC,TEA,2023,1,10000090,1.0,72.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000090,1.0,72.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000090,1.0,72.0,33564.625,CTRD-KA
SM-SC,DVG,2023,1,10000090,3.0,34.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000090,10.0,413.81,276849.2018,CTRD-KA
SM-SH,DVG,2023,1,10000091,6.0,252.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000091,6.0,252.0,277336.6064,CTRD-HRC
SM-SH,CHOCP,2023,1,10000091,2.0,64.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000091,3.0,537.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,1,10000091,2.0,104.0,6134.5,CTRD-HRC
SM-SC,TEA,2023,1,10000092,2.0,358.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000092,2.0,358.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000092,2.0,358.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000093,1.0,169.0,33564.625,CTRD-KA
SM-JW,DVG,2023,1,10000094,2.0,80.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,1,10000094,2.0,80.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,1,10000094,2.0,96.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,1,10000094,4.0,192.0,387911.0545,CTRD-HRC
SM-JW,TEA,2023,1,10000094,2.0,104.0,3391.675,CTRD-HRC
SM-JW,DVG,2023,1,10000094,1.0,53.0,387911.0545,CTRD-HRC
SM-SH,ACC,2023,1,10000095,1.0,30.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000095,6.0,192.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000095,3.0,105.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000095,1.0,35.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000095,2.0,77.7,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000095,3.0,135.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000096,1.0,179.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,1,10000096,1.0,140.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,1,10000096,1.0,115.0,6134.5,CTRD-HRC
SM-CH,DVG,2023,1,10000097,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,4.0,160.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,6.0,324.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,1.0,65.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,3.0,144.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,3.0,144.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,2.0,104.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000097,6.0,288.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,1,10000097,1.0,95.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,1,10000097,2.0,358.0,15167.0,CTRD-HRC
SM-CH,DVG,2023,1,10000098,20.0,1386.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000098,30.0,1296.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,1,10000098,2.0,104.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,1,10000098,2.0,114.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,1,10000098,1.0,57.0,15167.0,CTRD-HRC
SM-CH,DVG,2023,1,10000098,24.0,1036.8,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000098,15.0,877.5,13709.47273,CTRD-HRC
SM-SC,DVG,2023,1,10000099,12.0,480.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000099,12.0,468.0,276849.2018,CTRD-KA
SM-SC,TEA,2023,1,10000099,10.0,360.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000099,3.0,108.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000099,3.0,99.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000099,10.0,360.0,33564.625,CTRD-KA
SM-SH,CHOCP,2023,1,10000100,4.0,128.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000100,2.0,358.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,1,10000100,2.0,84.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000100,1.0,52.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000100,1.0,52.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,1,10000100,1.0,52.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,1,10000100,1.0,57.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,1,10000100,1.0,45.9,277336.6064,CTRD-HRC
SM-SH,ACC,2023,1,10000100,1.0,75.0,277336.6064,CTRD-HRC
SM-SC,DVG,2023,1,10000101,2.0,77.7,276849.2018,CTRD-HRC
SM-JW,DVG,2023,1,10000102,6.0,258.0,387911.0545,CTRD-HRC
SM-SC,DVG,2023,1,10000103,3.0,195.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,1,10000103,6.0,288.0,276849.2018,CTRD-HRC
SM-JL,FG,2023,1,10000104,24.0,1512.0,151250.0,CTRD-SD
SM-JL,FG,2023,1,10000104,24.0,1512.0,151250.0,CTRD-SD
SM-SC,FG,2023,1,10000105,48.0,3600.0,139750.0,CTRD-KA
SM-SH,FG,2023,1,10000106,12.0,480.0,71500.0,CTRD-HRC
SM-SH,DVG,2023,1,10000107,2.0,114.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000108,1.0,179.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,1,10000108,2.0,62.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,1,10000108,2.0,70.0,277336.6064,CTRD-HRC
SM-CH,DVG,2023,1,10000109,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000109,5.0,240.0,13709.47273,CTRD-HRC
SM-CH,ACC,2023,1,10000109,10.0,440.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,1,10000109,1.0,179.0,15167.0,CTRD-HRC
SM-SH,FG,2023,1,10000110,48.0,1920.0,71500.0,CTRD-HRC
SM-SH,CHOCP,2023,1,10000110,2.0,64.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,1,10000110,1.0,179.0,6134.5,CTRD-HRC
SM-JW,FG,2023,1,10000111,20.0,1600.0,375000.0,CTRD-HRC
SM-JW,DVG,2023,1,10000111,1.0,40.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,1,10000111,1.0,48.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,1,10000111,1.0,69.0,387911.0545,CTRD-HRC
SM-JL,DVG,2023,1,10000112,5.0,216.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,5.0,216.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,5.0,256.5,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,8.0,374.4,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,2.0,90.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,7.0,252.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,7.0,252.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,7.0,252.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,5.0,180.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,10.0,693.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,1.0,10.5,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,1.0,15.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000112,1.0,15.0,334839.4709,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,TEA,2023,1,10000112,2.0,86.4,49211.125,CTRD-HRC
SM-JL,DVG,2023,1,10000113,13.0,390.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,1.0,30.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,10.0,300.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,5.0,150.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,30.0,900.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,4.0,120.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,11.0,330.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,12.0,360.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,9.0,270.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,15.0,450.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,10.0,300.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,2.0,60.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,6.0,180.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,8.0,240.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,2.0,60.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,10.0,405.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,15.0,641.25,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,9.0,438.75,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,1.0,49.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,2.0,76.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,12.0,460.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,15.0,576.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,5.0,192.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,12.0,468.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,10.0,360.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,7.0,404.25,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,4.0,150.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,5.0,52.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,10.0,105.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,5.0,52.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000113,3.0,45.0,334839.4709,CTRD-SD
SM-JL,TEA,2023,1,10000113,2.0,66.3,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000113,2.0,66.3,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000113,4.0,163.2,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000113,6.0,912.9,49211.125,CTRD-SD
SM-JL,ACC,2023,1,10000113,1.0,79.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000114,12.0,585.0,334839.4709,CTRD-SD
SM-BC,DVG,2023,1,10000115,3.0,144.0,22812.68,CTRD-HRC
SM-JL,TEA,2023,1,10000116,4.0,142.8,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,4.0,142.8,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,24.0,734.4,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,12.0,397.8,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,12.0,397.8,49211.125,CTRD-SD
SM-JL,DVG,2023,1,10000116,6.0,273.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000116,6.0,168.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000116,6.0,230.4,334839.4709,CTRD-SD
SM-JL,TEA,2023,1,10000116,6.0,198.9,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,6.0,198.9,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,18.0,596.7,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000116,4.0,163.2,49211.125,CTRD-SD
SM-JL,DVG,2023,1,10000117,12.0,360.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,12.0,360.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,12.0,360.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,60.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,60.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,60.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,4.0,120.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,1.0,30.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,80.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,12.0,480.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,5.0,150.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,4.0,120.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,6.0,180.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,4.0,153.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,94.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,9.0,384.75,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,6.0,292.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,18.0,648.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,8.0,312.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000117,2.0,78.0,334839.4709,CTRD-SD
SM-JL,TEA,2023,1,10000117,1.0,143.2,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000117,4.0,142.8,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000117,1.0,33.15,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000117,6.0,198.9,49211.125,CTRD-SD
SM-JL,TEA,2023,1,10000117,2.0,81.6,49211.125,CTRD-SD
SM-JL,DVG,2023,1,10000117,5.0,150.0,334839.4709,CTRD-SD
SM-JL,TEA,2023,1,10000118,3.0,122.4,49211.125,CTRD-SD
SM-JL,DVG,2023,1,10000118,24.0,720.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000118,24.0,720.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,1,10000119,4.0,160.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000119,4.0,160.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,1,10000119,2.0,138.0,334839.4709,CTRD-HRC
SM-SH,MILK,2023,1,10000120,180.0,918.0,277336.6064,CTRD-HRC
SM-BC,DVG,2023,1,10000121,1.0,40.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,1,10000121,1.0,40.0,22812.68,CTRD-HRC
SM-BC,TEA,2023,1,10000122,2.0,358.0,7019.0,CTRD-HRC
SM-JW,CM,2023,1,10000123,2.0,11260.0,439733.3333,CTRD-KA
SM-JW,CM,2023,1,10000124,2.0,11260.0,439733.3333,CTRD-KA
SM-JW,CM,2023,1,10000125,2.0,11260.0,439733.3333,CTRD-KA
SM-JW,CM,2023,1,10000126,2.0,11260.0,439733.3333,CTRD-KA
SM-JW,DVG,2023,1,10000128,138.0,5865.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000128,438.0,10249.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000128,150.0,3510.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000128,48.0,1123.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000128,72.0,1684.8,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000128,114.0,2667.6,387911.0545,CTRD-KA
SM-JW,FG,2023,1,10000127,600.0,27600.0,375000.0,CTRD-KA
SM-JW,FG,2023,1,10000127,80.0,988.0,375000.0,CTRD-KA
ECOM-GCR,DVG,2023,1,10000129,1.0,57.0,6315.718182,CTRD-ECOM
SM-SC,DVG,2023,1,10000130,6.0,198.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000130,3.0,99.0,276849.2018,CTRD-KA
ECOM-GCR,DVG,2023,1,10000131,3.0,144.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000132,3.0,144.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000133,3.0,144.0,6315.718182,CTRD-ECOM
SM-SH,FG,2023,1,10000134,48.0,1920.0,71500.0,CTRD-HRC
SM-SC,FG,2023,1,10000135,24.0,660.0,139750.0,CTRD-KA
SHOPEE-DVG,DVG,2023,1,10000136,1.0,77.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000136,1.0,52.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000137,3.0,120.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000138,1.0,40.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000139,1.0,66.0,17933.31636,CTRD-ECOM
SM-SC,DVG,2023,1,10000140,24.0,777.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,24.0,883.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,24.0,777.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,12.0,388.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,16.0,844.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,16.0,857.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,1,10000140,24.0,979.2,276849.2018,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,90.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,95.0,33564.625,CTRD-KA
SM-SC,TEA,2023,1,10000140,1.0,95.0,33564.625,CTRD-KA
SHOPEE-DVG,DVG,2023,1,10000141,1.0,65.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000141,1.0,40.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000141,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000141,1.0,40.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000142,1.0,40.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,1,10000142,1.0,12.0,17933.31636,CTRD-ECOM
ECOM-GCR,FG,2023,1,10000143,1.0,55.0,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,1,10000144,1.0,48.0,6315.718182,CTRD-ECOM
SM-CH,DVG,2023,1,10000145,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,1.0,40.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,2.0,80.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,1.0,40.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,3.0,120.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,1.0,40.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,3.0,144.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,2.0,104.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,3.0,144.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,1,10000145,2.0,154.0,13709.47273,CTRD-HRC
SM-JW,DVG,2023,1,10000146,1.0,32.73,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000146,1.0,29.97,387911.0545,CTRD-KA
SM-JW,DVG,2023,1,10000146,2.0,59.0,387911.0545,CTRD-KA
SM-SC,DVG,2023,1,10000147,12.0,423.0,276849.2018,CTRD-KA
SM-SC,ACC,2023,1,10000147,1.0,40.52,276849.2018,CTRD-KA
SM-SC,ACC,2023,1,10000147,1.0,35.81,276849.2018,CTRD-KA
SM-JL,DVG,2023,1,10000148,60.0,2538.0,334839.4709,CTRD-HRC
